order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost
ORD-13983,04/01/2024,CUST-1684,PROD-08,5,0.05,,6.22
ORD-13984,2025-07-21,CUST-1165,PROD-14,1,0.0,Debit Card,10.23
ORD-13985,2025-05-25,CUST-1707,PROD-46,5,0.05,Store Credit,5.96
ORD-13986,2024-06-28,CUST-1981,PROD-17,3,0.0,Store Credit,14.43
ORD-13987,2025-05-21,CUST-1667,PROD-32,4,0.05,PayPal,18.52
ORD-13988,2024-04-13,CUST-1155,PROD-01,2,0.0,Store Credit,13.49
ORD-13989,2025-05-07,CUST-1521,PROD-30,5,0.05,PayPal,9.47
ORD-13990,2025-11-09,CUST-1680,PROD-22,1,0.15,Debit Card,9.73
ORD-13991,2025-12-01,CUST-1820,PROD-46,4,0.05,PayPal,11.81
ORD-13992,2025-04-16,CUST-1228,PROD-34,1,0.1,Credit Card,6.03
ORD-13993,2024-06-01,CUST-1105,PROD-43,1,0.0,PayPal,4.8
ORD-13994,2024-01-31,CUST-1969,PROD-49,2,0.05,Store Credit,19.58
ORD-13995,12-10-2024,CUST-1833,PROD-19,1,0.0,PayPal,6.22
ORD-13996,2024-05-09,CUST-1929,PROD-03,2,0.15,Debit Card,18.17
ORD-13997,2025-04-30,CUST-1783,PROD-47,2,0.15,Credit Card,7.97
ORD-13998,13-01-2024,,PROD-36,5,0.0,Store Credit,13.88
ORD-13999,2024-05-06,CUST-9999,PROD-28,5,0.0,PayPal,10.0
ORD-14000,2024-02-25,CUST-1830,PROD-39,1,0.05,Credit Card,13.98
ORD-14001,17-03-2024,CUST-1309,PROD-18,5,0.15,PayPal,12.63
ORD-14002,2024-07-21,CUST-1666,PROD-29,2,0.15,Credit Card,5.52
ORD-14003,2024-08-01,CUST-1589,PROD-18,3,0.05,Debit Card,8.93
ORD-14004,03/26/2025,CUST-1016,PROD-01,2,0.05,Debit Card,14.39
ORD-14005,2025-06-03,CUST-1940,PROD-17,1,0.2,Credit Card,16.45
ORD-14006,2024-01-29,CUST-1579,PROD-42,5,0.05,Credit Card,16.89
ORD-14007,05/19/2024,CUST-1504,PROD-31,5,0.0,Debit Card,12.24
ORD-14008,2024-12-28,CUST-1381,PROD-28,1,0.05,PayPal,7.45
ORD-14009,2024-02-04,CUST-1421,PROD-27,4,0.0,Store Credit,7.4
ORD-14010,2024-08-26,CUST-1071,PROD-46,1,0.0,,9.31
ORD-14011,2024-08-13,CUST-1211,PROD-47,2,0.05,Credit Card,7.68
ORD-14012,2025-05-19,,PROD-01,2,0.1,,14.09
ORD-14013,2024-08-04,CUST-1552,PROD-38,1,0.0,Debit Card,19.75
ORD-14014,2025-01-14,CUST-1148,PROD-07,3,0.1,Debit Card,6.02
ORD-14015,2025-03-17,CUST-1250,PROD-10,3,0.0,Store Credit,19.11
ORD-14016,2024-05-17,CUST-1344,PROD-46,4,0.1,,14.16
ORD-14017,2024-05-12,CUST-1163,PROD-48,5,0.05,Store Credit,12.77
ORD-14018,08-11-2025,CUST-1240,PROD-21,3,0.0,,5.57
ORD-14019,09/10/2025,CUST-1871,PROD-27,3,0.05,Debit Card,10.96
ORD-14020,2025-12-21,CUST-9999,PROD-45,1,0.2,Store Credit,8.21
ORD-14021,2024-07-08,CUST-1057,PROD-41,1,0.05,Debit Card,10.71
ORD-14022,2024-10-14,CUST-1050,PROD-08,4,0.05,,15.77
ORD-14023,2025-11-26,CUST-1025,PROD-05,3,0.2,Credit Card,8.84
ORD-14024,2024-02-04,CUST-1054,PROD-25,1,0.15,Credit Card,17.48
ORD-14025,05-10-2024,CUST-1532,PROD-17,-2,0.0,Credit Card,4.63
ORD-14026,2024-10-27,CUST-1423,PROD-17,3,0.15,Store Credit,10.15
ORD-14027,2024-08-04,,PROD-29,3,0.1,Credit Card,8.5
ORD-14028,2025-07-18,CUST-1289,PROD-26,3,0.1,Store Credit,4.96
ORD-14029,2024-07-16,CUST-1617,PROD-22,1,0.15,Credit Card,6.72
ORD-14030,04/19/2024,CUST-1182,PROD-44,1,0.15,Credit Card,9.88
ORD-14031,2024-12-03,CUST-1112,PROD-22,4,0.0,Store Credit,8.1
ORD-14032,2025-10-09,CUST-1973,PROD-31,4,0.0,Credit Card,14.0
ORD-14033,08-12-2025,CUST-1843,PROD-11,1,0.15,Store Credit,10.42
ORD-14034,2024-02-29,CUST-1385,PROD-07,3,0.05,Debit Card,10.07
ORD-14035,2025-03-05,CUST-1660,PROD-33,2,0.05,Debit Card,5.33
ORD-14036,2025-11-11,CUST-1917,PROD-50,1,0.0,Store Credit,14.11
ORD-14037,05-10-2024,CUST-1286,PROD-50,5,0.2,PayPal,16.49
ORD-14038,04/13/2025,CUST-1589,PROD-06,3,0.05,,18.54
ORD-14039,12-08-2025,CUST-1006,PROD-37,4,0.05,,8.07
ORD-14040,2025-02-18,,PROD-38,3,0.15,,11.9
ORD-14041,2024-01-19,CUST-1250,PROD-31,4,0.1,Debit Card,17.65
ORD-14042,26-04-2025,CUST-1047,PROD-21,2,0.05,Credit Card,13.0
ORD-14043,2025-07-04,CUST-1868,PROD-35,3,0.1,Store Credit,16.9
ORD-14044,2025-03-18,CUST-1772,PROD-04,1,0.15,Credit Card,13.61
ORD-14045,2025-01-08,CUST-1130,PROD-22,5,0.0,Credit Card,11.16
ORD-14046,2025-08-16,CUST-1016,PROD-34,4,0.1,Debit Card,13.19
ORD-14047,2024-01-27,CUST-1447,PROD-47,5,0.2,Store Credit,11.75
ORD-14048,2025-11-08,CUST-1457,PROD-31,1,0.05,Credit Card,9.68
ORD-14049,04/06/2025,CUST-1948,PROD-04,3,0.2,Credit Card,15.15
ORD-14050,2025-01-03,CUST-1633,PROD-19,5,0.2,,18.04
ORD-14051,2024-11-24,CUST-1380,PROD-25,2,0.1,Debit Card,19.19
ORD-14052,30-09-2024,CUST-1366,PROD-22,4,0.1,Store Credit,7.36
ORD-14053,2024-12-12,,PROD-01,3,0.0,,18.37
ORD-14054,08/08/2024,CUST-1165,PROD-31,4,0.0,,13.99
ORD-14055,12/13/2025,CUST-1586,PROD-21,5,0.1,Credit Card,19.14
ORD-14056,2025-07-22,CUST-1961,PROD-11,4,0.1,Credit Card,7.75
ORD-14057,03/09/2025,CUST-1807,PROD-41,4,0.1,Debit Card,8.22
ORD-14058,2024-06-25,CUST-1986,PROD-19,3,0.0,Credit Card,19.36
ORD-14059,09/09/2025,CUST-1443,PROD-23,4,0.1,,8.09
ORD-14060,2024-10-11,CUST-1295,PROD-37,5,0.0,Store Credit,7.08
ORD-14061,2025-11-27,CUST-1876,PROD-44,2,0.05,,6.8
ORD-14062,2024-02-06,CUST-1358,PROD-28,5,0.0,Store Credit,13.99
ORD-14063,2024-05-25,CUST-1048,PROD-02,2,0.0,Debit Card,17.19
ORD-14064,2025-08-16,CUST-1790,PROD-31,2,0.1,,17.76
ORD-14065,06/28/2024,CUST-1289,PROD-07,1,0.2,Store Credit,14.75
ORD-14066,2025-10-16,CUST-1121,PROD-08,2,0.15,Debit Card,10.72
ORD-14067,2024-09-26,CUST-1110,PROD-35,4,0.15,Credit Card,8.2
ORD-14068,2024-12-31,CUST-1085,PROD-42,2,0.0,,17.01
ORD-14069,01-03-2024,CUST-1395,PROD-28,5,0.05,PayPal,7.46
ORD-14070,10/24/2024,CUST-1213,PROD-47,3,0.0,,12.0
ORD-14071,2025-01-29,CUST-1248,PROD-20,3,0.0,PayPal,4.15
ORD-14072,07/02/2024,CUST-1140,PROD-44,4,0.15,PayPal,17.01
ORD-14073,2025-02-14,CUST-1862,PROD-22,2,0.1,Store Credit,13.87
ORD-14074,2024-05-29,CUST-1649,PROD-20,5,0.0,Store Credit,6.29
ORD-14075,07/25/2025,CUST-1500,PROD-38,5,0.2,,13.1
ORD-14076,10/01/2024,CUST-1176,PROD-34,4,0.0,,11.79
ORD-14077,2024-09-20,CUST-1942,PROD-40,3,0.0,Store Credit,10.06
ORD-14078,2024-06-18,CUST-1981,PROD-25,3,0.0,Debit Card,11.77
ORD-14079,2024-03-17,CUST-1019,PROD-19,1,0.2,Credit Card,11.35
ORD-14080,2024-04-14,CUST-1795,PROD-18,2,0.1,Credit Card,19.8
ORD-14081,2024-07-03,CUST-1946,PROD-07,4,0.0,Debit Card,9.08
ORD-14082,2024-03-21,CUST-1925,PROD-05,1,0.0,Debit Card,12.17
ORD-14083,2025-01-13,CUST-1978,PROD-06,4,0.0,Credit Card,15.57
ORD-14084,08-03-2024,CUST-1282,PROD-37,4,0.05,Store Credit,19.22
ORD-14085,26-05-2025,CUST-1967,PROD-07,4,0.0,Store Credit,7.4
ORD-14086,2025-09-01,CUST-1046,PROD-06,1,0.0,Debit Card,13.04
ORD-14087,2025-02-27,CUST-1565,PROD-40,2,0.2,Debit Card,4.24
ORD-14088,2024-01-01,CUST-1391,PROD-22,5,0.1,Store Credit,4.84
ORD-14089,2025-10-27,CUST-1973,PROD-18,5,0.2,Credit Card,17.34
ORD-14090,2025-04-27,CUST-1729,PROD-02,1,0.05,Debit Card,4.83
ORD-14091,11/19/2024,CUST-1725,PROD-08,3,0.15,Store Credit,4.92
ORD-14092,2024-06-03,CUST-1196,PROD-45,4,0.1,,10.98
ORD-14093,02/20/2024,CUST-1515,PROD-22,3,0.1,Debit Card,4.12
ORD-14094,2024-10-06,CUST-1886,PROD-17,4,0.15,Debit Card,14.6
ORD-14095,2025-12-09,CUST-1800,PROD-47,3,0.05,Credit Card,15.81
ORD-14096,2024-06-12,CUST-1813,PROD-08,5,0.0,Store Credit,4.88
ORD-14097,2025-07-23,CUST-1512,PROD-43,3,0.05,Store Credit,4.66
ORD-14098,2024-06-23,CUST-1391,PROD-21,3,0.05,Debit Card,5.45
ORD-14099,02-11-2024,CUST-1141,PROD-40,3,0.0,Store Credit,11.89
ORD-14100,2025-10-06,CUST-1717,PROD-23,1,0.05,Credit Card,7.63
ORD-14101,2025-11-16,CUST-1790,PROD-12,3,0.15,Store Credit,4.68
ORD-14102,2024-05-26,CUST-1577,PROD-43,3,0.0,Credit Card,11.11
ORD-14103,2025-01-26,CUST-1670,PROD-01,5,0.0,Debit Card,7.51
ORD-14104,2025-01-03,CUST-1955,PROD-15,4,0.1,Store Credit,15.79
ORD-14105,2025-11-30,CUST-1887,PROD-30,3,0.0,Credit Card,16.73
ORD-14106,2025-03-18,CUST-1892,PROD-30,1,0.2,,18.08
ORD-14107,06-01-2024,CUST-1567,PROD-17,3,0.05,Debit Card,11.29
ORD-14108,2024-04-15,CUST-1495,PROD-31,4,0.1,Store Credit,6.09
ORD-14109,2024-04-04,CUST-1848,PROD-12,2,0.05,,17.82
ORD-14110,2024-09-22,CUST-1607,PROD-10,2,0.1,PayPal,15.92
ORD-14111,2025-09-29,CUST-1433,PROD-30,3,0.2,Credit Card,18.31
ORD-14112,2025-11-25,CUST-1789,PROD-03,5,0.05,Debit Card,15.0
ORD-14113,10/05/2025,CUST-1753,PROD-35,5,0.0,Credit Card,6.81
ORD-14114,2024-06-18,CUST-1133,PROD-04,4,0.0,Credit Card,17.75
ORD-14115,2025-07-06,CUST-1844,PROD-43,1,0.1,PayPal,15.47
ORD-14116,2025-10-31,CUST-1064,PROD-15,3,0.15,Debit Card,18.15
ORD-14117,2025-09-29,CUST-1449,PROD-25,4,0.2,Store Credit,6.42
ORD-14118,2025-08-09,CUST-1356,PROD-35,2,0.1,Credit Card,6.11
ORD-14119,2025-01-03,CUST-1526,PROD-32,2,0.0,,6.36
ORD-14120,11/30/2024,CUST-1825,PROD-36,1,0.1,,8.28
ORD-14121,2025-09-19,CUST-1475,PROD-14,5,0.1,Credit Card,17.07
ORD-14122,02-07-2025,CUST-1295,PROD-08,1,0.2,Credit Card,10.98
ORD-14123,2024-11-26,CUST-1984,PROD-16,5,0.0,Credit Card,16.09
ORD-14124,2024-10-10,CUST-1832,PROD-21,4,0.0,,13.74
ORD-14125,2025-10-05,CUST-1283,PROD-37,2,0.1,Debit Card,13.97
ORD-14126,2024-01-06,CUST-1626,PROD-04,3,0.2,,17.13
ORD-14127,2024-02-29,CUST-1501,PROD-42,1,0.0,Store Credit,10.8
ORD-14128,2025-01-12,CUST-1703,PROD-50,1,0.0,,12.72
ORD-14129,01-12-2024,CUST-1494,PROD-14,5,0.0,,8.51
ORD-14130,2025-05-11,CUST-1523,PROD-11,1,0.1,PayPal,9.5
ORD-14131,2024-08-17,CUST-1144,PROD-35,3,0.05,Credit Card,5.86
ORD-14132,2024-12-03,CUST-1095,PROD-29,4,0.2,Debit Card,4.21
ORD-14133,2025-01-05,CUST-9999,PROD-40,1,0.15,Debit Card,5.39
ORD-14134,2024-01-26,CUST-1297,PROD-07,1,0.1,Debit Card,14.1
ORD-14135,12-02-2024,CUST-1383,PROD-05,5,0.15,PayPal,7.45
ORD-14136,2024-06-06,CUST-1149,PROD-50,5,0.15,Debit Card,11.16
ORD-14137,2025-06-07,CUST-1044,PROD-37,3,0.0,PayPal,13.63
ORD-14138,19-01-2025,CUST-1204,PROD-27,4,0.0,PayPal,8.82
ORD-14139,2024-05-06,CUST-1866,PROD-20,2,0.2,Debit Card,12.55
ORD-14140,2024-03-12,CUST-1399,PROD-38,2,0.1,Debit Card,7.31
ORD-14141,2025-03-13,CUST-1087,PROD-43,3,0.2,,19.59
ORD-14142,2024-10-13,CUST-1779,PROD-08,5,0.15,Debit Card,19.87
ORD-14143,2024-10-27,CUST-1669,PROD-07,5,0.15,,11.65
ORD-14144,02/24/2025,CUST-1690,PROD-49,2,0.0,Debit Card,6.48
ORD-14145,2024-08-03,CUST-1531,PROD-34,2,0.0,,10.18
ORD-14146,2024-05-28,CUST-1731,PROD-43,1,0.05,Credit Card,4.38
ORD-14147,2024-11-13,CUST-1939,PROD-28,4,0.15,Debit Card,11.47
ORD-14148,2025-05-26,CUST-1756,PROD-11,4,0.2,,13.69
ORD-14149,2025-03-12,CUST-1366,PROD-14,4,0.0,,4.92
ORD-14150,07/22/2025,,PROD-10,1,0.15,Store Credit,4.46
ORD-14151,09/15/2025,CUST-1174,PROD-19,1,0.2,Store Credit,9.78
ORD-14152,2025-06-20,CUST-1107,PROD-01,4,0.0,Store Credit,11.36
ORD-14153,2025-12-03,CUST-1070,PROD-28,5,0.1,Credit Card,4.21
ORD-14154,02/12/2025,CUST-1930,PROD-34,2,0.1,,4.74
ORD-14155,2024-06-16,CUST-1273,PROD-25,1,0.1,,16.41
ORD-14156,2025-11-24,CUST-1647,PROD-19,5,0.15,Store Credit,19.88
ORD-14157,2025-03-29,CUST-1571,PROD-04,3,0.15,Credit Card,13.87
ORD-14158,20-12-2024,CUST-1931,PROD-34,5,0.15,Credit Card,19.1
ORD-14159,05-10-2024,CUST-1198,PROD-17,3,0.15,Store Credit,18.68
ORD-14160,13-04-2025,CUST-1397,PROD-04,2,0.0,,14.99
ORD-14161,03/08/2025,CUST-1425,PROD-20,5,0.15,Store Credit,14.16
ORD-14162,2024-11-06,CUST-1511,PROD-47,2,0.1,,6.76
ORD-14163,10/19/2025,CUST-1862,PROD-16,2,0.1,,12.43
ORD-14164,2024-01-24,CUST-1342,PROD-21,1,0.0,Store Credit,7.19
ORD-14165,2024-03-20,CUST-1994,PROD-08,3,0.1,PayPal,8.31
ORD-14166,2025-08-31,,PROD-17,1,0.1,,6.53
ORD-14167,08/19/2024,CUST-1665,PROD-40,4,0.0,Credit Card,12.44
ORD-14168,15-01-2024,CUST-1281,PROD-46,3,0.0,Credit Card,9.3
ORD-14169,2025-04-04,,PROD-09,5,0.2,Store Credit,12.17
ORD-14170,11/20/2024,CUST-1129,PROD-21,3,0.0,Debit Card,9.34
ORD-14171,2025-03-08,CUST-1183,PROD-37,4,0.0,PayPal,19.71
ORD-14172,2025-03-06,CUST-1444,PROD-43,3,0.05,Credit Card,7.63
ORD-14173,2024-06-16,CUST-1239,PROD-36,5,0.15,PayPal,19.81
ORD-14174,2025-09-22,CUST-1550,PROD-43,5,0.1,PayPal,6.47
ORD-14175,24-10-2025,CUST-1514,PROD-48,5,0.1,Store Credit,19.72
ORD-14176,2024-03-02,CUST-1510,PROD-18,1,0.15,Debit Card,7.2
ORD-14177,29-10-2025,CUST-1853,PROD-50,4,0.0,Store Credit,7.7
ORD-14178,2025-01-09,CUST-1054,PROD-47,4,0.1,Debit Card,17.68
ORD-14179,10/13/2025,CUST-1445,PROD-05,1,0.15,Credit Card,4.09
ORD-14180,2025-09-03,CUST-1855,PROD-43,3,0.05,Debit Card,19.07
ORD-14181,2024-09-11,CUST-1907,PROD-34,4,0.0,Store Credit,15.62
ORD-14182,2025-10-28,CUST-1005,PROD-42,2,0.05,,13.12
ORD-14183,2025-04-13,CUST-1058,PROD-32,2,0.0,Credit Card,10.58
ORD-14184,2025-02-10,CUST-1410,PROD-37,1,0.2,Store Credit,4.94
ORD-14185,2025-06-28,CUST-1930,PROD-05,4,0.0,PayPal,14.69
ORD-14186,2024-09-15,CUST-1035,PROD-02,2,0.0,Store Credit,19.89
ORD-14187,2024-09-20,CUST-1662,PROD-20,4,0.05,PayPal,18.67
ORD-14188,2025-11-20,CUST-1868,PROD-21,3,0.1,Store Credit,14.74
ORD-14189,2024-09-26,CUST-9999,PROD-01,3,0.2,,18.03
ORD-14190,07/15/2024,CUST-9999,PROD-36,4,0.05,Debit Card,13.58
ORD-14191,2025-07-28,CUST-1955,PROD-48,3,0.2,Credit Card,14.76
ORD-14192,2024-11-26,CUST-1543,PROD-48,2,0.0,Credit Card,16.88
ORD-14193,2024-04-11,CUST-1747,PROD-15,2,0.2,PayPal,13.64
ORD-14194,2025-05-21,CUST-1659,PROD-50,2,0.2,PayPal,13.48
ORD-14195,2024-11-12,CUST-1439,PROD-32,3,0.2,Credit Card,8.71
ORD-14196,28-04-2025,CUST-1652,PROD-41,3,0.15,Store Credit,6.4
ORD-14197,2025-06-06,CUST-1106,PROD-37,4,0.1,Credit Card,4.34
ORD-14198,2025-09-02,CUST-1299,PROD-12,2,0.15,,7.95
ORD-14199,2025-01-23,CUST-1132,PROD-33,3,0.15,Debit Card,19.36
ORD-14200,26-04-2025,CUST-1942,PROD-50,5,0.15,Credit Card,4.02
ORD-14201,2025-10-20,CUST-1582,PROD-06,5,0.2,Debit Card,7.65
ORD-14202,25-11-2025,CUST-1359,PROD-08,2,0.05,PayPal,18.7
ORD-14203,2024-10-08,CUST-1709,PROD-02,1,0.1,PayPal,5.13
ORD-14204,2024-09-02,CUST-1300,PROD-16,4,0.15,Debit Card,17.7
ORD-14205,2025-09-26,CUST-1708,PROD-47,2,0.15,PayPal,5.16
ORD-14206,04/13/2024,CUST-1316,PROD-41,5,0.0,Debit Card,8.09
ORD-14207,22-05-2025,CUST-1223,PROD-50,4,0.0,Store Credit,4.92
ORD-14208,2024-01-29,CUST-1970,PROD-42,4,0.0,Store Credit,14.69
ORD-14209,2024-07-08,CUST-1262,PROD-46,2,0.0,Store Credit,9.35
ORD-14210,2024-06-05,CUST-1621,PROD-34,4,0.0,Store Credit,12.2
ORD-14211,2025-10-18,CUST-1530,PROD-32,3,0.0,PayPal,13.92
ORD-14212,2025-09-28,CUST-1399,PROD-37,5,0.05,Debit Card,8.42
ORD-14213,04/20/2024,CUST-1559,PROD-44,5,0.05,Store Credit,19.56
ORD-14214,2025-08-05,CUST-1828,PROD-10,1,0.0,Store Credit,16.84
ORD-14215,2024-12-26,CUST-1592,PROD-21,3,0.1,,17.29
ORD-14216,20-05-2025,CUST-1340,PROD-48,2,0.0,Store Credit,13.18
ORD-14217,2024-08-21,CUST-1657,PROD-20,3,0.1,Credit Card,13.85
ORD-14218,03/09/2025,CUST-1389,PROD-24,2,0.0,Credit Card,16.82
ORD-14219,2024-02-14,CUST-1316,PROD-43,5,0.05,,14.72
ORD-14220,2025-04-20,CUST-1124,PROD-41,3,0.0,,18.35
ORD-14221,02/24/2024,CUST-1198,PROD-07,1,0.05,PayPal,18.18
ORD-14222,27-01-2025,CUST-1748,PROD-36,5,0.2,PayPal,15.33
ORD-14223,2025-05-24,CUST-1395,PROD-50,4,0.15,,11.6
ORD-14224,2024-07-18,CUST-1357,PROD-11,2,0.15,Store Credit,6.13
ORD-14225,2025-11-03,CUST-1618,PROD-13,3,0.2,Debit Card,8.01
ORD-14226,2025-09-15,CUST-1118,PROD-38,4,0.2,Debit Card,9.04
ORD-14227,2025-11-25,,PROD-49,2,0.2,Debit Card,14.7
ORD-14228,2025-07-20,,PROD-46,4,0.1,Credit Card,17.49
ORD-14229,04/06/2025,CUST-1652,PROD-27,1,0.2,Store Credit,4.93
ORD-14230,2025-11-21,CUST-1358,PROD-06,1,0.0,PayPal,5.42
ORD-14231,2025-06-28,CUST-1020,PROD-31,1,0.05,Debit Card,17.25
ORD-14232,2025-01-17,CUST-1080,PROD-40,4,0.2,Store Credit,14.97
ORD-14233,10-01-2024,CUST-1056,PROD-46,3,0.0,Credit Card,4.01
ORD-14234,2024-07-08,CUST-1465,PROD-25,4,0.05,Store Credit,17.5
ORD-14235,2025-02-08,CUST-1198,PROD-47,4,0.1,Debit Card,5.33
ORD-14236,2024-03-01,CUST-1333,PROD-40,2,0.0,PayPal,4.86
ORD-14237,31-10-2024,CUST-1720,PROD-12,4,0.2,Credit Card,17.81
ORD-14238,04/10/2024,CUST-1343,PROD-15,4,0.0,Credit Card,9.14
ORD-14239,2024-10-30,CUST-1974,PROD-32,1,0.2,Store Credit,6.37
ORD-14240,2024-07-26,CUST-1665,PROD-25,1,0.1,Credit Card,17.73
ORD-14241,2024-02-21,CUST-1619,PROD-04,4,0.0,Debit Card,13.21
ORD-14242,2024-10-02,CUST-1861,PROD-37,4,0.1,,10.88
ORD-14243,2024-07-26,CUST-1292,PROD-27,5,0.15,Store Credit,14.76
ORD-14244,2025-07-16,CUST-1848,PROD-05,2,0.15,,7.49
ORD-14245,2025-06-09,CUST-1530,PROD-20,4,0.15,,12.13
ORD-14246,2025-05-31,CUST-1467,PROD-23,5,0.2,Store Credit,12.6
ORD-14247,17-03-2025,CUST-1260,PROD-33,2,0.0,Credit Card,13.11
ORD-14248,2025-03-26,CUST-1500,PROD-22,3,0.0,Credit Card,16.99
ORD-14249,07/18/2024,CUST-1222,PROD-25,2,0.2,Credit Card,5.04
ORD-14250,2024-12-01,CUST-1535,PROD-05,5,0.0,,6.91
ORD-14251,10/27/2024,CUST-1961,PROD-39,1,0.2,PayPal,11.18
ORD-14252,03/06/2025,CUST-1286,PROD-43,2,0.2,Credit Card,9.97
ORD-14253,2025-08-06,CUST-1552,PROD-06,1,0.2,,4.99
ORD-14254,2024-04-18,CUST-1248,PROD-25,1,0.0,Debit Card,18.43
ORD-14255,2025-08-31,CUST-1313,PROD-19,1,0.05,,5.03
ORD-14256,2024-04-10,CUST-1262,PROD-10,5,0.0,Credit Card,13.95
ORD-14257,2025-12-03,CUST-1548,PROD-39,5,0.15,Store Credit,19.31
ORD-14258,2024-02-21,CUST-1536,PROD-05,3,0.05,Credit Card,10.85
ORD-14259,2025-10-16,CUST-1099,PROD-07,4,0.2,PayPal,17.35
ORD-14260,2024-10-11,CUST-1910,PROD-31,1,0.05,,15.89
ORD-14261,2024-12-18,CUST-1695,PROD-01,4,0.1,,19.59
ORD-14262,11/26/2024,CUST-1007,PROD-03,2,0.0,Debit Card,5.02
ORD-14263,06/16/2025,CUST-1356,PROD-38,4,0.0,PayPal,14.97
ORD-14264,2025-09-17,CUST-1430,PROD-17,1,0.15,Debit Card,13.43
ORD-14265,12/20/2024,CUST-1186,PROD-24,5,0.0,Credit Card,4.15
ORD-14266,2025-02-17,CUST-1638,PROD-09,4,0.1,Store Credit,4.87
ORD-14267,2024-12-01,CUST-1170,PROD-28,2,0.15,Debit Card,15.85
ORD-14268,2024-09-27,CUST-1552,PROD-12,5,0.2,Credit Card,5.87
ORD-14269,2024-11-16,CUST-1416,PROD-39,1,0.2,Debit Card,17.91
ORD-14270,2024-04-15,CUST-1915,PROD-24,2,0.0,PayPal,11.52
ORD-14271,2024-01-15,CUST-1507,PROD-16,3,0.0,Debit Card,6.38
ORD-14272,2024-08-13,CUST-1716,PROD-10,2,0.15,Debit Card,16.75
ORD-14273,05/09/2025,CUST-1334,PROD-28,1,0.1,PayPal,18.17
ORD-14274,2025-01-17,CUST-1266,PROD-45,3,0.2,,4.7
ORD-14275,11/08/2024,CUST-1914,PROD-19,5,0.0,,10.05
ORD-14276,01/09/2025,CUST-1767,PROD-12,4,0.0,Store Credit,18.02
ORD-14277,2024-06-10,CUST-1519,PROD-30,4,0.0,,4.96
ORD-14278,2024-12-26,CUST-1140,PROD-27,2,0.2,Credit Card,19.54
ORD-14279,2025-04-16,CUST-1087,PROD-24,2,0.2,Store Credit,15.95
ORD-14280,08/08/2024,CUST-1850,PROD-19,4,0.1,Debit Card,16.1
ORD-14281,2025-12-15,CUST-1432,PROD-14,1,0.0,Store Credit,19.79
ORD-14282,2025-08-24,CUST-1032,PROD-45,3,0.0,,6.94
ORD-14283,2025-08-20,CUST-9999,PROD-12,2,0.2,,10.24
ORD-14284,2024-12-04,CUST-1866,PROD-13,4,0.1,Debit Card,16.89
ORD-14285,2024-12-06,CUST-1950,PROD-25,2,0.0,Credit Card,12.66
ORD-14286,2025-11-03,CUST-1418,PROD-17,2,0.15,,14.99
ORD-14287,2025-01-30,CUST-1459,PROD-05,4,0.0,Store Credit,13.11
ORD-14288,2025-10-29,CUST-1349,PROD-05,4,0.2,,7.18
ORD-14289,2024-06-04,CUST-1150,PROD-38,4,0.0,Debit Card,15.09
ORD-14290,2025-05-11,CUST-1815,PROD-07,2,0.1,PayPal,14.13
ORD-14291,2025-01-03,CUST-1977,PROD-42,2,0.05,Credit Card,14.98
ORD-14292,2025-01-27,CUST-1220,PROD-21,5,0.15,,13.31
ORD-14293,2024-01-02,CUST-1911,PROD-33,5,0.1,Credit Card,12.39
ORD-14294,03-04-2024,CUST-1102,PROD-19,2,0.0,Store Credit,4.4
ORD-14295,2025-02-27,CUST-1342,PROD-36,3,0.05,Debit Card,7.34
ORD-14296,2025-05-14,CUST-1204,PROD-12,4,0.1,Store Credit,7.39
ORD-14297,07/26/2025,CUST-1966,PROD-05,1,0.2,,4.87
ORD-14298,2024-11-07,CUST-1716,PROD-16,5,0.1,,19.49
ORD-14299,03-12-2024,CUST-1734,PROD-17,5,0.0,,16.14
ORD-14300,2024-02-03,CUST-1765,PROD-31,2,0.15,Credit Card,15.4
ORD-14301,10-12-2025,CUST-1164,PROD-25,4,0.05,Store Credit,4.11
ORD-14302,2024-02-28,CUST-1137,PROD-05,1,0.1,Credit Card,8.92
ORD-14303,2025-12-21,CUST-1877,PROD-21,5,0.0,Credit Card,12.52
ORD-14304,09/17/2025,CUST-1224,PROD-02,1,0.1,Debit Card,6.07
ORD-14305,2025-04-09,CUST-1567,PROD-37,5,0.05,PayPal,5.54
ORD-14306,2024-02-13,CUST-1072,PROD-30,2,0.05,Credit Card,7.6
ORD-14307,2025-10-14,CUST-1668,PROD-02,4,0.0,PayPal,4.47
ORD-14308,2025-08-02,CUST-1868,PROD-06,3,0.0,Credit Card,17.84
ORD-14309,2024-10-10,CUST-1887,PROD-46,4,0.0,Store Credit,11.92
ORD-14310,2025-05-17,CUST-1290,PROD-24,5,0.15,Credit Card,10.93
ORD-14311,2024-07-28,CUST-1360,PROD-15,2,0.05,Credit Card,5.78
ORD-14312,02/15/2025,CUST-1334,PROD-05,5,0.05,Store Credit,19.0
ORD-14313,2025-05-11,CUST-1372,PROD-43,3,0.0,PayPal,7.53
ORD-14314,2024-05-08,CUST-1208,PROD-04,5,0.0,Debit Card,19.6
ORD-14315,2025-05-04,CUST-1207,PROD-22,4,0.1,Debit Card,7.81
ORD-14316,2025-07-30,CUST-1231,PROD-43,3,0.1,Debit Card,7.2
